candidate,family,instance,solver,seed,dbs_best_lb,dbs_verified_ub,dbs_gap,dbs_solver_opt,controller_best_lb,controller_verified_ub,controller_gap,controller_solver_opt,delta_lb_controller_minus_dbs,delta_ub_controller_minus_dbs,delta_gap_controller_minus_dbs,delta_opt_controller_minus_dbs
v006,BHOSLIB,frb56-25-4.clq,fast-v19,3,2,3,1,0,2,3,1,0,0,0,0,0
v006,DIMACS,C4000.5.clq,deep-v6,1,3,9,6,0,3,9,6,0,0,0,0,0
v006,DIMACS,C4000.5.clq,deep-v6,2,3,9,6,0,3,9,6,0,0,0,0,0
v006,DIMACS,C4000.5.clq,deep-v6,3,3,9,6,0,3,9,6,0,0,0,0,0
v006,DIMACS,C4000.5.clq,fast-v19,1,3,9,6,0,3,9,6,0,0,0,0,0
v006,DIMACS,C4000.5.clq,fast-v19,2,3,9,6,0,3,9,6,0,0,0,0,0
v006,DIMACS,C4000.5.clq,fast-v19,3,3,9,6,0,3,9,6,0,0,0,0,0
v006,DIMACS,DSJC500_5.clq,deep-v6,1,11,16,5,0,11,16,5,0,0,0,0,0
v006,DIMACS,DSJC500_5.clq,deep-v6,2,11,16,5,0,11,16,5,0,0,0,0,0
v006,DIMACS,DSJC500_5.clq,deep-v6,3,11,16,5,0,11,16,5,0,0,0,0,0
v006,DIMACS,DSJC500_5.clq,fast-v19,1,11,16,5,0,11,16,5,0,0,0,0,0
v006,DIMACS,DSJC500_5.clq,fast-v19,2,11,16,5,0,11,16,5,0,0,0,0,0
v006,DIMACS,DSJC500_5.clq,fast-v19,3,11,16,5,0,11,16,5,0,0,0,0,0
v006,DIMACS,gen200_p0.9_55.clq,deep-v6,1,5,6,1,0,5,6,1,0,0,0,0,0
v006,DIMACS,gen200_p0.9_55.clq,deep-v6,2,5,6,1,0,5,6,1,0,0,0,0,0
v006,DIMACS,gen200_p0.9_55.clq,deep-v6,3,5,6,1,0,5,6,1,0,0,0,0,0
v006,DIMACS,gen200_p0.9_55.clq,fast-v19,1,5,6,1,0,5,6,1,0,0,0,0,0
v006,DIMACS,gen200_p0.9_55.clq,fast-v19,2,5,6,1,0,5,6,1,0,0,0,0,0
v006,DIMACS,gen200_p0.9_55.clq,fast-v19,3,5,6,1,0,5,6,1,0,0,0,0,0
v006,DIMACS,hamming6-2.clq,deep-v6,1,5,5,0,1,5,5,0,1,0,0,0,0
v006,DIMACS,hamming6-2.clq,deep-v6,2,5,5,0,1,5,5,0,1,0,0,0,0
v006,DIMACS,hamming6-2.clq,deep-v6,3,5,5,0,1,5,5,0,1,0,0,0,0
v006,DIMACS,hamming6-2.clq,fast-v19,1,5,5,0,1,5,5,0,1,0,0,0,0
v006,DIMACS,hamming6-2.clq,fast-v19,2,5,5,0,1,5,5,0,1,0,0,0,0
v006,DIMACS,hamming6-2.clq,fast-v19,3,5,5,0,1,5,5,0,1,0,0,0,0
v006,DIMACS,p_hat300-2.clq,deep-v6,1,29,31,2,0,29,31,2,0,0,0,0,0
v006,DIMACS,p_hat300-2.clq,deep-v6,2,29,31,2,0,29,31,2,0,0,0,0,0
v006,DIMACS,p_hat300-2.clq,deep-v6,3,29,31,2,0,29,31,2,0,0,0,0,0
v006,DIMACS,p_hat300-2.clq,fast-v19,1,29,31,2,0,29,31,2,0,0,0,0,0
v006,DIMACS,p_hat300-2.clq,fast-v19,2,29,31,2,0,29,31,2,0,0,0,0,0
v006,DIMACS,p_hat300-2.clq,fast-v19,3,29,31,2,0,29,31,2,0,0,0,0,0
v006,DIMACS10,as-22july06.clq,deep-v6,1,166420,166420,0,1,166420,166420,0,1,0,0,0,0
v006,DIMACS10,as-22july06.clq,deep-v6,2,166420,166420,0,1,166420,166420,0,1,0,0,0,0
v006,DIMACS10,as-22july06.clq,deep-v6,3,166420,166420,0,1,166420,166420,0,1,0,0,0,0
v006,DIMACS10,as-22july06.clq,fast-v19,1,166420,166420,0,1,166420,166420,0,1,0,0,0,0
v006,DIMACS10,as-22july06.clq,fast-v19,2,166420,166420,0,1,166420,166420,0,1,0,0,0,0
v006,DIMACS10,as-22july06.clq,fast-v19,3,166420,166420,0,1,166420,166420,0,1,0,0,0,0
v006,DIMACS10,eu-2005.clq,deep-v6,1,2779061,2819520,40459,0,2779061,2819520,40459,0,0,0,0,0
v006,DIMACS10,eu-2005.clq,deep-v6,2,2779061,2819520,40459,0,2779417,2819520,40103,0,356,0,-356,0
v006,DIMACS10,eu-2005.clq,deep-v6,3,2779417,2819520,40103,0,2779417,2819520,40103,0,0,0,0,0
v006,DIMACS10,eu-2005.clq,fast-v19,1,2779366,2821246,41880,0,2779366,2817358,37992,0,0,-3888,-3888,0
v006,DIMACS10,eu-2005.clq,fast-v19,2,2779366,2821246,41880,0,2779366,2821246,41880,0,0,0,0,0
v006,DIMACS10,eu-2005.clq,fast-v19,3,2779366,2821246,41880,0,2779366,2821246,41880,0,0,0,0,0
v006,DIMACS10,in-2004.clq,deep-v6,1,7390714,7430305,39591,0,7390442,7430741,40299,0,-272,436,708,0
v006,DIMACS10,in-2004.clq,deep-v6,2,7390447,7430741,40294,0,7390873,7430112,39239,0,426,-629,-1055,0
v006,DIMACS10,in-2004.clq,deep-v6,3,7390873,7430112,39239,0,7390714,7430305,39591,0,-159,193,352,0
v006,DIMACS10,in-2004.clq,fast-v19,1,7390650,7431188,40538,0,7390650,7431188,40538,0,0,0,0,0
v006,DIMACS10,in-2004.clq,fast-v19,2,7389999,7432198,42199,0,7390650,7431188,40538,0,651,-1010,-1661,0
v006,DIMACS10,in-2004.clq,fast-v19,3,7389821,7432198,42377,0,7389821,7432198,42377,0,0,0,0,0
v006,DIMACS10,ldoor.clq,deep-v6,1,985749,1150077,164328,0,985749,1150077,164328,0,0,0,0,0
v006,DIMACS10,ldoor.clq,deep-v6,2,985971,1150006,164035,0,985971,1150006,164035,0,0,0,0,0
v006,DIMACS10,ldoor.clq,deep-v6,3,985920,1150399,164479,0,985920,1150399,164479,0,0,0,0,0
v006,DIMACS10,ldoor.clq,fast-v19,1,983321,1153938,170617,0,980060,1259233,279173,0,-3261,105295,108556,0
v006,DIMACS10,ldoor.clq,fast-v19,2,983268,1152113,168845,0,980060,1260960,280900,0,-3208,108847,112055,0
v006,DIMACS10,ldoor.clq,fast-v19,3,983046,1152076,169030,0,980060,1258320,278260,0,-2986,106244,109230,0
v006,DIMACS10,uk-2002.clq,fast-v19,2,99425773,101687786,2262013,0,99662701,101480253,1817552,0,236928,-207533,-444461,0
v006,DIMACS10,uk-2002.clq,fast-v19,3,99662701,101480253,1817552,0,99662701,101480253,1817552,0,0,0,0,0
v006,SNAP,Amazon0302.clq,deep-v6,1,2271606,2464962,193356,0,2266893,2464962,198069,0,-4713,0,4713,0
v006,SNAP,Amazon0302.clq,deep-v6,2,2268965,2466466,197501,0,2271321,2467417,196096,0,2356,951,-1405,0
v006,SNAP,Amazon0302.clq,deep-v6,3,2266893,2464962,198069,0,2266893,2464962,198069,0,0,0,0,0
v006,SNAP,Amazon0302.clq,fast-v19,1,2264711,2443947,179236,0,2264711,2626288,361577,0,0,182341,182341,0
v006,SNAP,Amazon0302.clq,fast-v19,2,2264711,2443599,178888,0,2264711,2625497,360786,0,0,181898,181898,0
v006,SNAP,Amazon0302.clq,fast-v19,3,2264711,2443744,179033,0,2264711,2627344,362633,0,0,183600,183600,0
v006,SNAP,Cit-HepTh.clq,deep-v6,1,213251,214653,1402,0,213108,214795,1687,0,-143,142,285,0
v006,SNAP,Cit-HepTh.clq,deep-v6,2,213160,214685,1525,0,213178,214802,1624,0,18,117,99,0
v006,SNAP,Cit-HepTh.clq,deep-v6,3,213165,214655,1490,0,213115,214616,1501,0,-50,-39,11,0
v006,SNAP,Cit-HepTh.clq,fast-v19,1,213014,215262,2248,0,213014,215262,2248,0,0,0,0,0
v006,SNAP,Cit-HepTh.clq,fast-v19,2,213014,215277,2263,0,213014,215277,2263,0,0,0,0,0
v006,SNAP,Cit-HepTh.clq,fast-v19,3,213014,215232,2218,0,213014,215232,2218,0,0,0,0,0
v006,SNAP,Slashdot0902.clq,deep-v6,1,1142491,1143039,548,0,1142491,1143021,530,0,0,-18,-18,0
v006,SNAP,Slashdot0902.clq,deep-v6,2,1142491,1143047,556,0,1142491,1143054,563,0,0,7,7,0
v006,SNAP,Slashdot0902.clq,deep-v6,3,1142491,1143017,526,0,1142491,1143063,572,0,0,46,46,0
v006,SNAP,Slashdot0902.clq,fast-v19,1,1142449,1143119,670,0,1142449,1143119,670,0,0,0,0,0
v006,SNAP,Slashdot0902.clq,fast-v19,2,1142449,1143119,670,0,1142449,1143119,670,0,0,0,0,0
v006,SNAP,Slashdot0902.clq,fast-v19,3,1142449,1143119,670,0,1142449,1143119,670,0,0,0,0,0
v006,SNAP,Wiki-Vote.clq,deep-v6,1,86402,86402,0,1,86402,86402,0,1,0,0,0,0
v006,SNAP,Wiki-Vote.clq,deep-v6,2,86402,86402,0,1,86402,86402,0,1,0,0,0,0
v006,SNAP,Wiki-Vote.clq,deep-v6,3,86402,86402,0,1,86402,86402,0,1,0,0,0,0
v006,SNAP,Wiki-Vote.clq,fast-v19,1,86402,86402,0,1,86402,86402,0,1,0,0,0,0
v006,SNAP,Wiki-Vote.clq,fast-v19,2,86402,86402,0,1,86402,86402,0,1,0,0,0,0
v006,SNAP,Wiki-Vote.clq,fast-v19,3,86402,86402,0,1,86402,86402,0,1,0,0,0,0
v006,SNAP,p2p-Gnutella25.clq,deep-v6,1,377449,377449,0,1,377449,377449,0,1,0,0,0,0
v006,SNAP,p2p-Gnutella25.clq,deep-v6,2,377449,377449,0,1,377449,377449,0,1,0,0,0,0
v006,SNAP,p2p-Gnutella25.clq,deep-v6,3,377449,377449,0,1,377449,377449,0,1,0,0,0,0
v006,SNAP,p2p-Gnutella25.clq,fast-v19,1,377449,377449,0,1,377449,377449,0,1,0,0,0,0
v006,SNAP,p2p-Gnutella25.clq,fast-v19,2,377449,377449,0,1,377449,377449,0,1,0,0,0,0
v006,SNAP,p2p-Gnutella25.clq,fast-v19,3,377449,377449,0,1,377449,377449,0,1,0,0,0,0
v006,T1,T1_1000_1000_2.wclq,deep-v6,1,10371,10778,407,0,10380,10774,394,0,9,-4,-13,0
v006,T1,T1_1000_1000_2.wclq,deep-v6,2,10376,10778,402,0,10408,10776,368,0,32,-2,-34,0
v006,T1,T1_1000_1000_2.wclq,deep-v6,3,10415,10772,357,0,10345,10780,435,0,-70,8,78,0
v006,T1,T1_1000_1000_2.wclq,fast-v19,1,10251,10780,529,0,10251,10786,535,0,0,6,6,0
v006,T1,T1_1000_1000_2.wclq,fast-v19,2,10251,10785,534,0,10251,10783,532,0,0,-2,-2,0
v006,T1,T1_1000_1000_2.wclq,fast-v19,3,10251,10785,534,0,10251,10786,535,0,0,1,1,0
v006,T1,T1_100_100_2.wclq,deep-v6,1,1035,1039,4,0,1036,1039,3,0,1,0,-1,0
v006,T1,T1_100_100_2.wclq,deep-v6,2,1035,1039,4,0,1036,1039,3,0,1,0,-1,0
v006,T1,T1_100_100_2.wclq,deep-v6,3,1036,1039,3,0,1035,1039,4,0,-1,0,1,0
v006,T1,T1_100_100_2.wclq,fast-v19,1,1022,1039,17,0,1022,1039,17,0,0,0,0,0
v006,T1,T1_100_100_2.wclq,fast-v19,2,1022,1039,17,0,1022,1039,17,0,0,0,0,0
v006,T1,T1_100_100_2.wclq,fast-v19,3,1022,1039,17,0,1022,1039,17,0,0,0,0,0
v006,T1,T1_200_2000_8.wclq,deep-v6,1,226,416,190,0,220,416,196,0,-6,0,6,0
v006,T1,T1_200_2000_8.wclq,deep-v6,2,222,416,194,0,219,416,197,0,-3,0,3,0
v006,T1,T1_200_2000_8.wclq,deep-v6,3,221,416,195,0,227,416,189,0,6,0,-6,0
v006,T1,T1_200_2000_8.wclq,fast-v19,1,198,416,218,0,231,416,185,0,33,0,-33,0
v006,T1,T1_200_2000_8.wclq,fast-v19,2,200,416,216,0,233,416,183,0,33,0,-33,0
v006,T1,T1_200_2000_8.wclq,fast-v19,3,201,416,215,0,222,416,194,0,21,0,-21,0
v006,T1,T1_200_250_7.wclq,deep-v6,1,1880,1937,57,0,1888,1937,49,0,8,0,-8,0
v006,T1,T1_200_250_7.wclq,deep-v6,2,1880,1937,57,0,1884,1937,53,0,4,0,-4,0
v006,T1,T1_200_250_7.wclq,deep-v6,3,1881,1937,56,0,1883,1937,54,0,2,0,-2,0
v006,T1,T1_200_250_7.wclq,fast-v19,1,1833,1937,104,0,1833,1937,104,0,0,0,0,0
v006,T1,T1_200_250_7.wclq,fast-v19,2,1833,1937,104,0,1834,1937,103,0,1,0,-1,0
v006,T1,T1_200_250_7.wclq,fast-v19,3,1833,1937,104,0,1853,1937,84,0,20,0,-20,0
v006,T1,T1_50_1000_0.wclq,deep-v6,1,28,40,12,0,28,40,12,0,0,0,0,0
v006,T1,T1_50_1000_0.wclq,deep-v6,2,28,40,12,0,28,40,12,0,0,0,0,0
v006,T1,T1_50_1000_0.wclq,deep-v6,3,28,40,12,0,28,40,12,0,0,0,0,0
v006,T1,T1_50_1000_0.wclq,fast-v19,1,28,40,12,0,28,40,12,0,0,0,0,0
v006,T1,T1_50_1000_0.wclq,fast-v19,2,28,40,12,0,28,40,12,0,0,0,0,0
v006,T1,T1_50_1000_0.wclq,fast-v19,3,28,40,12,0,28,40,12,0,0,0,0,0
v006,T2,T2_1000_20000_9.wclq,deep-v6,1,5924,7177,1253,0,6022,7177,1155,0,98,0,-98,0
v006,T2,T2_1000_20000_9.wclq,deep-v6,2,5969,7177,1208,0,6050,7177,1127,0,81,0,-81,0
v006,T2,T2_1000_20000_9.wclq,deep-v6,3,5981,7177,1196,0,6036,7177,1141,0,55,0,-55,0
v006,T2,T2_1000_20000_9.wclq,fast-v19,1,5343,7177,1834,0,6101,7177,1076,0,758,0,-758,0
v006,T2,T2_1000_20000_9.wclq,fast-v19,2,5343,7177,1834,0,6114,7177,1063,0,771,0,-771,0
v006,T2,T2_1000_20000_9.wclq,fast-v19,3,5343,7177,1834,0,6124,7177,1053,0,781,0,-781,0
v006,T2,T2_150_2000_1.wclq,deep-v6,1,509,598,89,0,512,598,86,0,3,0,-3,0
v006,T2,T2_150_2000_1.wclq,deep-v6,2,512,598,86,0,513,598,85,0,1,0,-1,0
v006,T2,T2_150_2000_1.wclq,deep-v6,3,509,598,89,0,509,598,89,0,0,0,0,0
v006,T2,T2_150_2000_1.wclq,fast-v19,1,503,598,95,0,508,598,90,0,5,0,-5,0
v006,T2,T2_150_2000_1.wclq,fast-v19,2,503,598,95,0,508,598,90,0,5,0,-5,0
v006,T2,T2_150_2000_1.wclq,fast-v19,3,503,598,95,0,508,598,90,0,5,0,-5,0
v006,T2,T2_250_2000_3.wclq,deep-v6,1,1049,1183,134,0,1045,1183,138,0,-4,0,4,0
v006,T2,T2_250_2000_3.wclq,deep-v6,2,1055,1183,128,0,1052,1183,131,0,-3,0,3,0
v006,T2,T2_250_2000_3.wclq,deep-v6,3,1057,1183,126,0,1053,1183,130,0,-4,0,4,0
v006,T2,T2_250_2000_3.wclq,fast-v19,1,1003,1183,180,0,1003,1183,180,0,0,0,0,0
v006,T2,T2_250_2000_3.wclq,fast-v19,2,1003,1183,180,0,1003,1183,180,0,0,0,0,0
v006,T2,T2_250_2000_3.wclq,fast-v19,3,1003,1183,180,0,1003,1183,180,0,0,0,0,0
v006,T2,T2_250_250_8.wclq,deep-v6,1,306,306,0,1,306,306,0,1,0,0,0,0
v006,T2,T2_250_250_8.wclq,deep-v6,2,306,306,0,1,306,306,0,1,0,0,0,0
v006,T2,T2_250_250_8.wclq,deep-v6,3,306,306,0,1,306,306,0,1,0,0,0,0
v006,T2,T2_250_250_8.wclq,fast-v19,1,306,306,0,1,306,306,0,1,0,0,0,0
v006,T2,T2_250_250_8.wclq,fast-v19,2,306,306,0,1,306,306,0,1,0,0,0,0
v006,T2,T2_250_250_8.wclq,fast-v19,3,306,306,0,1,306,306,0,1,0,0,0,0
v006,T2,T2_50_1000_6.wclq,deep-v6,1,11,11,0,1,11,11,0,1,0,0,0,0
v006,T2,T2_50_1000_6.wclq,deep-v6,2,11,11,0,1,11,11,0,1,0,0,0,0
v006,T2,T2_50_1000_6.wclq,deep-v6,3,11,11,0,1,11,11,0,1,0,0,0,0
v006,T2,T2_50_1000_6.wclq,fast-v19,1,11,11,0,1,11,11,0,1,0,0,0,0
v006,T2,T2_50_1000_6.wclq,fast-v19,2,11,11,0,1,11,11,0,1,0,0,0,0
v006,T2,T2_50_1000_6.wclq,fast-v19,3,11,11,0,1,11,11,0,1,0,0,0,0
v006,UDG,UDG_1000_200_8.wclq,deep-v6,1,38,41,3,0,38,41,3,0,0,0,0,0
v006,UDG,UDG_1000_200_8.wclq,deep-v6,2,38,41,3,0,38,41,3,0,0,0,0,0
v006,UDG,UDG_1000_200_8.wclq,deep-v6,3,38,41,3,0,38,41,3,0,0,0,0,0
v006,UDG,UDG_1000_200_8.wclq,fast-v19,1,38,41,3,0,38,41,3,0,0,0,0,0
v006,UDG,UDG_1000_200_8.wclq,fast-v19,2,38,41,3,0,38,41,3,0,0,0,0,0
v006,UDG,UDG_1000_200_8.wclq,fast-v19,3,38,41,3,0,38,41,3,0,0,0,0,0
v006,UDG,UDG_100_200_1.wclq,deep-v6,1,210,210,0,1,210,210,0,1,0,0,0,0
v006,UDG,UDG_100_200_1.wclq,deep-v6,2,210,210,0,1,210,210,0,1,0,0,0,0
v006,UDG,UDG_100_200_1.wclq,deep-v6,3,210,210,0,1,210,210,0,1,0,0,0,0
v006,UDG,UDG_100_200_1.wclq,fast-v19,1,210,210,0,1,210,210,0,1,0,0,0,0
v006,UDG,UDG_100_200_1.wclq,fast-v19,2,210,210,0,1,210,210,0,1,0,0,0,0
v006,UDG,UDG_100_200_1.wclq,fast-v19,3,210,210,0,1,210,210,0,1,0,0,0,0
v006,UDG,UDG_500_150_3.wclq,deep-v6,1,162,162,0,1,162,162,0,1,0,0,0,0
v006,UDG,UDG_500_150_3.wclq,deep-v6,2,162,162,0,1,162,162,0,1,0,0,0,0
v006,UDG,UDG_500_150_3.wclq,deep-v6,3,162,162,0,1,162,162,0,1,0,0,0,0
v006,UDG,UDG_500_150_3.wclq,fast-v19,1,162,162,0,1,162,162,0,1,0,0,0,0
v006,UDG,UDG_500_150_3.wclq,fast-v19,2,162,162,0,1,162,162,0,1,0,0,0,0
v006,UDG,UDG_500_150_3.wclq,fast-v19,3,162,162,0,1,162,162,0,1,0,0,0,0
v006,UDG,UDG_50_150_0.wclq,deep-v6,1,462,462,0,1,462,462,0,1,0,0,0,0
v006,UDG,UDG_50_150_0.wclq,deep-v6,2,462,462,0,1,462,462,0,1,0,0,0,0
v006,UDG,UDG_50_150_0.wclq,deep-v6,3,462,462,0,1,462,462,0,1,0,0,0,0
v006,UDG,UDG_50_150_0.wclq,fast-v19,1,462,462,0,1,462,462,0,1,0,0,0,0
v006,UDG,UDG_50_150_0.wclq,fast-v19,2,462,462,0,1,462,462,0,1,0,0,0,0
v006,UDG,UDG_50_150_0.wclq,fast-v19,3,462,462,0,1,462,462,0,1,0,0,0,0
v006,UDG,UDG_800_200_8.wclq,deep-v6,1,39,39,0,1,39,39,0,1,0,0,0,0
v006,UDG,UDG_800_200_8.wclq,deep-v6,2,39,39,0,1,39,39,0,1,0,0,0,0
v006,UDG,UDG_800_200_8.wclq,deep-v6,3,39,39,0,1,39,39,0,1,0,0,0,0
v006,UDG,UDG_800_200_8.wclq,fast-v19,1,39,39,0,1,39,39,0,1,0,0,0,0
v006,UDG,UDG_800_200_8.wclq,fast-v19,2,39,39,0,1,39,39,0,1,0,0,0,0
v006,UDG,UDG_800_200_8.wclq,fast-v19,3,39,39,0,1,39,39,0,1,0,0,0,0
