candidate,family,instance,solver,seed,dbs_best_lb,dbs_verified_ub,dbs_gap,dbs_solver_opt,controller_best_lb,controller_verified_ub,controller_gap,controller_solver_opt,delta_lb_controller_minus_dbs,delta_ub_controller_minus_dbs,delta_gap_controller_minus_dbs,delta_opt_controller_minus_dbs
v005,DIMACS10,as-22july06.clq,deep-v6,2,166420,166420,0,1,166420,166420,0,1,0,0,0,0
v005,DIMACS10,as-22july06.clq,deep-v6,3,166420,166420,0,1,166420,166420,0,1,0,0,0,0
v005,DIMACS10,as-22july06.clq,fast-v19,1,166420,166420,0,1,166420,166420,0,1,0,0,0,0
v005,DIMACS10,as-22july06.clq,fast-v19,2,166420,166420,0,1,166420,166420,0,1,0,0,0,0
v005,DIMACS10,as-22july06.clq,fast-v19,3,166420,166420,0,1,166420,166420,0,1,0,0,0,0
v005,DIMACS10,eu-2005.clq,deep-v6,1,2778972,2819520,40548,0,2779061,2819520,40459,0,89,0,-89,0
v005,DIMACS10,eu-2005.clq,deep-v6,2,2779061,2819520,40459,0,2778972,2819520,40548,0,-89,0,89,0
v005,DIMACS10,eu-2005.clq,deep-v6,3,2779417,2819520,40103,0,2779061,2819520,40459,0,-356,0,356,0
v005,DIMACS10,eu-2005.clq,fast-v19,1,2779366,2821246,41880,0,2779366,2821246,41880,0,0,0,0,0
v005,DIMACS10,eu-2005.clq,fast-v19,2,2779366,2821246,41880,0,2779366,2821246,41880,0,0,0,0,0
v005,DIMACS10,eu-2005.clq,fast-v19,3,2778858,2821246,42388,0,2779366,2821246,41880,0,508,0,-508,0
v005,DIMACS10,in-2004.clq,deep-v6,1,7390565,7430305,39740,0,7390714,7430142,39428,0,149,-163,-312,0
v005,DIMACS10,in-2004.clq,deep-v6,2,7390565,7430305,39740,0,7390447,7430741,40294,0,-118,436,554,0
v005,DIMACS10,in-2004.clq,deep-v6,3,7390442,7430741,40299,0,7390442,7430741,40299,0,0,0,0,0
v005,DIMACS10,in-2004.clq,fast-v19,1,7389915,7432198,42283,0,7389999,7432198,42199,0,84,0,-84,0
v005,DIMACS10,in-2004.clq,fast-v19,2,7389999,7432198,42199,0,7390450,7431469,41019,0,451,-729,-1180,0
v005,DIMACS10,in-2004.clq,fast-v19,3,7390650,7431188,40538,0,7390450,7431469,41019,0,-200,281,481,0
v005,DIMACS10,ldoor.clq,deep-v6,1,985749,1150077,164328,0,985749,1150077,164328,0,0,0,0,0
v005,DIMACS10,ldoor.clq,deep-v6,2,985971,1150006,164035,0,987592,1150449,162857,0,1621,443,-1178,0
v005,DIMACS10,ldoor.clq,deep-v6,3,985920,1150399,164479,0,985920,1150399,164479,0,0,0,0,0
v005,DIMACS10,ldoor.clq,fast-v19,1,983405,1152136,168731,0,980060,1152560,172500,0,-3345,424,3769,0
v005,DIMACS10,ldoor.clq,fast-v19,2,983357,1154095,170738,0,980060,1151968,171908,0,-3297,-2127,1170,0
v005,DIMACS10,ldoor.clq,fast-v19,3,982978,1153101,170123,0,980060,1152186,172126,0,-2918,-915,2003,0
v005,DIMACS10,uk-2002.clq,fast-v19,2,99425773,101687786,2262013,0,99662701,101480253,1817552,0,236928,-207533,-444461,0
v005,DIMACS10,uk-2002.clq,fast-v19,3,99662701,101480253,1817552,0,99662701,101480253,1817552,0,0,0,0,0
v005,SNAP,Amazon0302.clq,deep-v6,1,2271606,2464962,193356,0,2271606,2467122,195516,0,0,2160,2160,0
v005,SNAP,Amazon0302.clq,deep-v6,2,2272846,2444880,172034,0,2266893,2466466,199573,0,-5953,21586,27539,0
v005,SNAP,Amazon0302.clq,deep-v6,3,2265700,2466466,200766,0,2266893,2466466,199573,0,1193,0,-1193,0
v005,SNAP,Amazon0302.clq,fast-v19,1,2264711,2443910,179199,0,2264711,2443910,179199,0,0,0,0,0
v005,SNAP,Amazon0302.clq,fast-v19,2,2264711,2443773,179062,0,2264711,2443599,178888,0,0,-174,-174,0
v005,SNAP,Amazon0302.clq,fast-v19,3,2264711,2443744,179033,0,2264711,2443744,179033,0,0,0,0,0
v005,SNAP,Cit-HepTh.clq,deep-v6,1,213145,214714,1569,0,213139,214689,1550,0,-6,-25,-19,0
v005,SNAP,Cit-HepTh.clq,deep-v6,2,213196,214799,1603,0,213137,214687,1550,0,-59,-112,-53,0
v005,SNAP,Cit-HepTh.clq,deep-v6,3,213139,214686,1547,0,213157,214692,1535,0,18,6,-12,0
v005,SNAP,Cit-HepTh.clq,fast-v19,1,213014,215262,2248,0,213014,215262,2248,0,0,0,0,0
v005,SNAP,Cit-HepTh.clq,fast-v19,2,213014,215277,2263,0,213014,215277,2263,0,0,0,0,0
v005,SNAP,Cit-HepTh.clq,fast-v19,3,213014,215232,2218,0,213014,215232,2218,0,0,0,0,0
v005,SNAP,Slashdot0902.clq,deep-v6,1,1142491,1143039,548,0,1142491,1143031,540,0,0,-8,-8,0
v005,SNAP,Slashdot0902.clq,deep-v6,2,1142491,1143031,540,0,1142491,1143028,537,0,0,-3,-3,0
v005,SNAP,Slashdot0902.clq,deep-v6,3,1142491,1143049,558,0,1142491,1143053,562,0,0,4,4,0
v005,SNAP,Slashdot0902.clq,fast-v19,1,1142449,1143119,670,0,1142449,1143119,670,0,0,0,0,0
v005,SNAP,Slashdot0902.clq,fast-v19,2,1142449,1143119,670,0,1142449,1143119,670,0,0,0,0,0
v005,SNAP,Slashdot0902.clq,fast-v19,3,1142449,1143119,670,0,1142449,1143119,670,0,0,0,0,0
v005,SNAP,Wiki-Vote.clq,deep-v6,1,86402,86402,0,1,86402,86402,0,1,0,0,0,0
v005,SNAP,Wiki-Vote.clq,deep-v6,2,86402,86402,0,1,86402,86402,0,1,0,0,0,0
v005,SNAP,Wiki-Vote.clq,deep-v6,3,86402,86402,0,1,86402,86402,0,1,0,0,0,0
v005,SNAP,Wiki-Vote.clq,fast-v19,1,86402,86402,0,1,86402,86402,0,1,0,0,0,0
v005,SNAP,Wiki-Vote.clq,fast-v19,2,86402,86402,0,1,86402,86402,0,1,0,0,0,0
v005,SNAP,Wiki-Vote.clq,fast-v19,3,86402,86402,0,1,86402,86402,0,1,0,0,0,0
v005,SNAP,p2p-Gnutella25.clq,deep-v6,1,377449,377449,0,1,377449,377449,0,1,0,0,0,0
v005,SNAP,p2p-Gnutella25.clq,deep-v6,2,377449,377449,0,1,377449,377449,0,1,0,0,0,0
v005,SNAP,p2p-Gnutella25.clq,deep-v6,3,377449,377449,0,1,377449,377449,0,1,0,0,0,0
v005,SNAP,p2p-Gnutella25.clq,fast-v19,1,377449,377449,0,1,377449,377449,0,1,0,0,0,0
v005,SNAP,p2p-Gnutella25.clq,fast-v19,2,377449,377449,0,1,377449,377449,0,1,0,0,0,0
v005,SNAP,p2p-Gnutella25.clq,fast-v19,3,377449,377449,0,1,377449,377449,0,1,0,0,0,0
v005,T1,T1_1000_1000_2.wclq,deep-v6,1,10356,10776,420,0,10384,10775,391,0,28,-1,-29,0
v005,T1,T1_1000_1000_2.wclq,deep-v6,2,10399,10774,375,0,10365,10776,411,0,-34,2,36,0
v005,T1,T1_1000_1000_2.wclq,deep-v6,3,10396,10778,382,0,10399,10774,375,0,3,-4,-7,0
v005,T1,T1_1000_1000_2.wclq,fast-v19,1,10251,10787,536,0,10251,10786,535,0,0,-1,-1,0
v005,T1,T1_1000_1000_2.wclq,fast-v19,2,10251,10784,533,0,10251,10783,532,0,0,-1,-1,0
v005,T1,T1_1000_1000_2.wclq,fast-v19,3,10251,10786,535,0,10251,10784,533,0,0,-2,-2,0
v005,T1,T1_100_100_2.wclq,deep-v6,1,1035,1039,4,0,1036,1039,3,0,1,0,-1,0
v005,T1,T1_100_100_2.wclq,deep-v6,2,1033,1039,6,0,1036,1039,3,0,3,0,-3,0
v005,T1,T1_100_100_2.wclq,deep-v6,3,1036,1039,3,0,1036,1039,3,0,0,0,0,0
v005,T1,T1_100_100_2.wclq,fast-v19,1,1022,1039,17,0,1022,1039,17,0,0,0,0,0
v005,T1,T1_100_100_2.wclq,fast-v19,2,1022,1039,17,0,1022,1039,17,0,0,0,0,0
v005,T1,T1_100_100_2.wclq,fast-v19,3,1022,1039,17,0,1022,1039,17,0,0,0,0,0
v005,T1,T1_200_2000_8.wclq,deep-v6,1,227,416,189,0,219,416,197,0,-8,0,8,0
v005,T1,T1_200_2000_8.wclq,deep-v6,2,218,416,198,0,221,416,195,0,3,0,-3,0
v005,T1,T1_200_2000_8.wclq,deep-v6,3,222,416,194,0,216,416,200,0,-6,0,6,0
v005,T1,T1_200_2000_8.wclq,fast-v19,1,201,416,215,0,204,416,212,0,3,0,-3,0
v005,T1,T1_200_2000_8.wclq,fast-v19,2,202,416,214,0,201,416,215,0,-1,0,1,0
v005,T1,T1_200_2000_8.wclq,fast-v19,3,202,416,214,0,201,416,215,0,-1,0,1,0
v005,T1,T1_200_250_7.wclq,deep-v6,1,1885,1937,52,0,1875,1937,62,0,-10,0,10,0
v005,T1,T1_200_250_7.wclq,deep-v6,2,1883,1937,54,0,1886,1937,51,0,3,0,-3,0
v005,T1,T1_200_250_7.wclq,deep-v6,3,1878,1937,59,0,1882,1937,55,0,4,0,-4,0
v005,T1,T1_200_250_7.wclq,fast-v19,1,1833,1937,104,0,1833,1937,104,0,0,0,0,0
v005,T1,T1_200_250_7.wclq,fast-v19,2,1833,1937,104,0,1833,1937,104,0,0,0,0,0
v005,T1,T1_200_250_7.wclq,fast-v19,3,1833,1937,104,0,1833,1937,104,0,0,0,0,0
v005,T1,T1_50_1000_0.wclq,deep-v6,1,28,40,12,0,28,40,12,0,0,0,0,0
v005,T1,T1_50_1000_0.wclq,deep-v6,2,28,40,12,0,28,40,12,0,0,0,0,0
v005,T1,T1_50_1000_0.wclq,deep-v6,3,28,40,12,0,28,40,12,0,0,0,0,0
v005,T1,T1_50_1000_0.wclq,fast-v19,1,28,40,12,0,28,40,12,0,0,0,0,0
v005,T1,T1_50_1000_0.wclq,fast-v19,2,28,40,12,0,28,40,12,0,0,0,0,0
v005,T1,T1_50_1000_0.wclq,fast-v19,3,28,40,12,0,28,40,12,0,0,0,0,0
v005,T2,T2_1000_20000_9.wclq,deep-v6,1,5722,7177,1455,0,5825,7177,1352,0,103,0,-103,0
v005,T2,T2_1000_20000_9.wclq,deep-v6,2,6003,7177,1174,0,6041,7177,1136,0,38,0,-38,0
v005,T2,T2_1000_20000_9.wclq,deep-v6,3,6026,7177,1151,0,5869,7177,1308,0,-157,0,157,0
v005,T2,T2_1000_20000_9.wclq,fast-v19,1,5343,7177,1834,0,6101,7177,1076,0,758,0,-758,0
v005,T2,T2_1000_20000_9.wclq,fast-v19,2,5343,7177,1834,0,6114,7177,1063,0,771,0,-771,0
v005,T2,T2_1000_20000_9.wclq,fast-v19,3,5343,7177,1834,0,6124,7177,1053,0,781,0,-781,0
v005,T2,T2_150_2000_1.wclq,deep-v6,1,509,598,89,0,509,598,89,0,0,0,0,0
v005,T2,T2_150_2000_1.wclq,deep-v6,2,509,598,89,0,503,598,95,0,-6,0,6,0
v005,T2,T2_150_2000_1.wclq,deep-v6,3,505,598,93,0,509,598,89,0,4,0,-4,0
v005,T2,T2_150_2000_1.wclq,fast-v19,1,503,598,95,0,503,598,95,0,0,0,0,0
v005,T2,T2_150_2000_1.wclq,fast-v19,2,503,598,95,0,503,598,95,0,0,0,0,0
v005,T2,T2_150_2000_1.wclq,fast-v19,3,503,598,95,0,503,598,95,0,0,0,0,0
v005,T2,T2_250_2000_3.wclq,deep-v6,1,1052,1183,131,0,1049,1183,134,0,-3,0,3,0
v005,T2,T2_250_2000_3.wclq,deep-v6,2,1056,1183,127,0,1053,1183,130,0,-3,0,3,0
v005,T2,T2_250_2000_3.wclq,deep-v6,3,1057,1183,126,0,1053,1183,130,0,-4,0,4,0
v005,T2,T2_250_2000_3.wclq,fast-v19,1,1003,1183,180,0,1003,1183,180,0,0,0,0,0
v005,T2,T2_250_2000_3.wclq,fast-v19,2,1003,1183,180,0,1003,1183,180,0,0,0,0,0
v005,T2,T2_250_2000_3.wclq,fast-v19,3,1003,1183,180,0,1003,1183,180,0,0,0,0,0
v005,T2,T2_250_250_8.wclq,deep-v6,1,306,306,0,1,306,306,0,1,0,0,0,0
v005,T2,T2_250_250_8.wclq,deep-v6,2,306,306,0,1,306,306,0,1,0,0,0,0
v005,T2,T2_250_250_8.wclq,deep-v6,3,306,306,0,1,306,306,0,1,0,0,0,0
v005,T2,T2_250_250_8.wclq,fast-v19,1,306,306,0,1,306,306,0,1,0,0,0,0
v005,T2,T2_250_250_8.wclq,fast-v19,2,306,306,0,1,306,306,0,1,0,0,0,0
v005,T2,T2_250_250_8.wclq,fast-v19,3,306,306,0,1,306,306,0,1,0,0,0,0
v005,T2,T2_50_1000_6.wclq,deep-v6,1,11,11,0,1,11,11,0,1,0,0,0,0
v005,T2,T2_50_1000_6.wclq,deep-v6,2,11,11,0,1,11,11,0,1,0,0,0,0
v005,T2,T2_50_1000_6.wclq,deep-v6,3,11,11,0,1,11,11,0,1,0,0,0,0
v005,T2,T2_50_1000_6.wclq,fast-v19,1,11,11,0,1,11,11,0,1,0,0,0,0
v005,T2,T2_50_1000_6.wclq,fast-v19,2,11,11,0,1,11,11,0,1,0,0,0,0
v005,T2,T2_50_1000_6.wclq,fast-v19,3,11,11,0,1,11,11,0,1,0,0,0,0
v005,UDG,UDG_1000_200_8.wclq,deep-v6,1,38,41,3,0,39,41,2,0,1,0,-1,0
v005,UDG,UDG_1000_200_8.wclq,deep-v6,2,38,41,3,0,38,41,3,0,0,0,0,0
v005,UDG,UDG_1000_200_8.wclq,deep-v6,3,38,41,3,0,38,41,3,0,0,0,0,0
v005,UDG,UDG_1000_200_8.wclq,fast-v19,1,38,41,3,0,38,41,3,0,0,0,0,0
v005,UDG,UDG_1000_200_8.wclq,fast-v19,2,38,41,3,0,38,41,3,0,0,0,0,0
v005,UDG,UDG_1000_200_8.wclq,fast-v19,3,38,41,3,0,38,41,3,0,0,0,0,0
v005,UDG,UDG_100_200_1.wclq,deep-v6,1,210,210,0,1,210,210,0,1,0,0,0,0
v005,UDG,UDG_100_200_1.wclq,deep-v6,2,210,210,0,1,210,210,0,1,0,0,0,0
v005,UDG,UDG_100_200_1.wclq,deep-v6,3,210,210,0,1,210,210,0,1,0,0,0,0
v005,UDG,UDG_100_200_1.wclq,fast-v19,1,210,210,0,1,210,210,0,1,0,0,0,0
v005,UDG,UDG_100_200_1.wclq,fast-v19,2,210,210,0,1,210,210,0,1,0,0,0,0
v005,UDG,UDG_100_200_1.wclq,fast-v19,3,210,210,0,1,210,210,0,1,0,0,0,0
v005,UDG,UDG_500_150_3.wclq,deep-v6,1,162,162,0,1,162,162,0,1,0,0,0,0
v005,UDG,UDG_500_150_3.wclq,deep-v6,2,162,162,0,1,162,162,0,1,0,0,0,0
v005,UDG,UDG_500_150_3.wclq,deep-v6,3,162,162,0,1,162,162,0,1,0,0,0,0
v005,UDG,UDG_500_150_3.wclq,fast-v19,1,162,162,0,1,162,162,0,1,0,0,0,0
v005,UDG,UDG_500_150_3.wclq,fast-v19,2,162,162,0,1,162,162,0,1,0,0,0,0
v005,UDG,UDG_500_150_3.wclq,fast-v19,3,162,162,0,1,162,162,0,1,0,0,0,0
v005,UDG,UDG_50_150_0.wclq,deep-v6,1,462,462,0,1,462,462,0,1,0,0,0,0
v005,UDG,UDG_50_150_0.wclq,deep-v6,2,462,462,0,1,462,462,0,1,0,0,0,0
v005,UDG,UDG_50_150_0.wclq,deep-v6,3,462,462,0,1,462,462,0,1,0,0,0,0
v005,UDG,UDG_50_150_0.wclq,fast-v19,1,462,462,0,1,462,462,0,1,0,0,0,0
v005,UDG,UDG_50_150_0.wclq,fast-v19,2,462,462,0,1,462,462,0,1,0,0,0,0
v005,UDG,UDG_50_150_0.wclq,fast-v19,3,462,462,0,1,462,462,0,1,0,0,0,0
v005,UDG,UDG_800_200_8.wclq,deep-v6,1,39,39,0,1,39,39,0,1,0,0,0,0
v005,UDG,UDG_800_200_8.wclq,deep-v6,2,39,39,0,1,39,39,0,1,0,0,0,0
v005,UDG,UDG_800_200_8.wclq,deep-v6,3,39,39,0,1,39,39,0,1,0,0,0,0
v005,UDG,UDG_800_200_8.wclq,fast-v19,1,39,39,0,1,39,39,0,1,0,0,0,0
v005,UDG,UDG_800_200_8.wclq,fast-v19,2,39,39,0,1,39,39,0,1,0,0,0,0
v005,UDG,UDG_800_200_8.wclq,fast-v19,3,39,39,0,1,39,39,0,1,0,0,0,0
