-----------------------------------------------------------
hostname       = node1232
SLURM_JOBID    = 26304528
candidate      = v007
datasets       = T1,T2,UDG,BHOSLIB,DIMACS,DIMACS10,NDR,SNAP
seeds          = 1,2,3
cutoff         = 20
-----------------------------------------------------------
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'T1', 'instance': 'T1_50_1000_0.wclq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__T1__T1_50_1000_0.wclq__deep-v6__controller_rep2__s101.out', 'parse_ok': True, 'V': 50, 'E': 1000, 'first_lb': 28, 'best_lb': 28, 'lb_gain': 0, 'first_ub': 40, 'verified_ub': 40, 'ub_gain': 0, 'absolute_gap': 12, 'relative_gap': 0.42857142857142855, 'solver_certified_opt': 0, 'n_rounds': 93}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__in-2004.clq__deep-v6__dbs_rep2__s103.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7389927, 'best_lb': 7389927, 'lb_gain': 0, 'first_ub': 7430741, 'verified_ub': 7430741, 'ub_gain': 0, 'absolute_gap': 40814, 'relative_gap': 0.005522923298159779, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__in-2004.clq__deep-v6__controller_rep1__s3.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7389927, 'best_lb': 7389927, 'lb_gain': 0, 'first_ub': 7430741, 'verified_ub': 7430741, 'ub_gain': 0, 'absolute_gap': 40814, 'relative_gap': 0.005522923298159779, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__in-2004.clq__deep-v6__controller_rep2__s103.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7389927, 'best_lb': 7389927, 'lb_gain': 0, 'first_ub': 7430741, 'verified_ub': 7430741, 'ub_gain': 0, 'absolute_gap': 40814, 'relative_gap': 0.005522923298159779, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__in-2004.clq__fast-v19__dbs_rep1__s1.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7389603, 'best_lb': 7389603, 'lb_gain': 0, 'first_ub': 7432198, 'verified_ub': 7432198, 'ub_gain': 0, 'absolute_gap': 42595, 'relative_gap': 0.005764179753634938, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__in-2004.clq__fast-v19__controller_rep1__s1.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7389360, 'best_lb': 7389360, 'lb_gain': 0, 'first_ub': 7432198, 'verified_ub': 7432198, 'ub_gain': 0, 'absolute_gap': 42838, 'relative_gap': 0.005797254430694945, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__in-2004.clq__fast-v19__dbs_rep2__s101.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7389360, 'best_lb': 7389360, 'lb_gain': 0, 'first_ub': 7432198, 'verified_ub': 7432198, 'ub_gain': 0, 'absolute_gap': 42838, 'relative_gap': 0.005797254430694945, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__in-2004.clq__fast-v19__controller_rep2__s101.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7389603, 'best_lb': 7389603, 'lb_gain': 0, 'first_ub': 7432198, 'verified_ub': 7432198, 'ub_gain': 0, 'absolute_gap': 42595, 'relative_gap': 0.005764179753634938, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__in-2004.clq__fast-v19__dbs_rep1__s2.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7389360, 'best_lb': 7389360, 'lb_gain': 0, 'first_ub': 7432198, 'verified_ub': 7432198, 'ub_gain': 0, 'absolute_gap': 42838, 'relative_gap': 0.005797254430694945, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__in-2004.clq__fast-v19__controller_rep1__s2.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7389360, 'best_lb': 7389360, 'lb_gain': 0, 'first_ub': 7432198, 'verified_ub': 7432198, 'ub_gain': 0, 'absolute_gap': 42838, 'relative_gap': 0.005797254430694945, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__in-2004.clq__fast-v19__dbs_rep2__s102.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7390383, 'best_lb': 7390383, 'lb_gain': 0, 'first_ub': 7432198, 'verified_ub': 7432198, 'ub_gain': 0, 'absolute_gap': 41815, 'relative_gap': 0.005658028819345357, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__in-2004.clq__fast-v19__controller_rep2__s102.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7390650, 'best_lb': 7390650, 'lb_gain': 0, 'first_ub': 7430574, 'verified_ub': 7430574, 'ub_gain': 0, 'absolute_gap': 39924, 'relative_gap': 0.0054019605853341725, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__in-2004.clq__fast-v19__dbs_rep1__s3.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7390650, 'best_lb': 7390650, 'lb_gain': 0, 'first_ub': 7430574, 'verified_ub': 7430574, 'ub_gain': 0, 'absolute_gap': 39924, 'relative_gap': 0.0054019605853341725, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__in-2004.clq__fast-v19__controller_rep1__s3.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7390650, 'best_lb': 7390650, 'lb_gain': 0, 'first_ub': 7431188, 'verified_ub': 7431188, 'ub_gain': 0, 'absolute_gap': 40538, 'relative_gap': 0.005485038528410898, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__in-2004.clq__fast-v19__dbs_rep2__s103.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7389943, 'best_lb': 7389943, 'lb_gain': 0, 'first_ub': 7432198, 'verified_ub': 7432198, 'ub_gain': 0, 'absolute_gap': 42255, 'relative_gap': 0.005717906078571919, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'in-2004.clq', 'solver': 'fast-v19', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__in-2004.clq__fast-v19__controller_rep2__s103.out', 'parse_ok': True, 'V': 1382908, 'E': 13591473, 'first_lb': 7390383, 'best_lb': 7390383, 'lb_gain': 0, 'first_ub': 7432198, 'verified_ub': 7432198, 'ub_gain': 0, 'absolute_gap': 41815, 'relative_gap': 0.005658028819345357, 'solver_certified_opt': 0, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'uk-2002.clq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': -9, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__uk-2002.clq__deep-v6__dbs_rep2__s101.out', 'parse_ok': False, 'n_rounds': 0}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'uk-2002.clq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': -9, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__uk-2002.clq__deep-v6__dbs_rep1__s1.out', 'parse_ok': False, 'n_rounds': 0}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'uk-2002.clq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': -9, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__uk-2002.clq__deep-v6__controller_rep2__s101.out', 'parse_ok': False, 'n_rounds': 0}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'uk-2002.clq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': -9, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__uk-2002.clq__deep-v6__controller_rep1__s1.out', 'parse_ok': False, 'n_rounds': 0}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'uk-2002.clq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': -9, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__uk-2002.clq__deep-v6__dbs_rep1__s2.out', 'parse_ok': False, 'n_rounds': 0}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'uk-2002.clq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': -9, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__uk-2002.clq__deep-v6__controller_rep1__s2.out', 'parse_ok': False, 'n_rounds': 0}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'uk-2002.clq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': -9, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__uk-2002.clq__deep-v6__controller_rep2__s102.out', 'parse_ok': False, 'n_rounds': 0}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'uk-2002.clq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': -9, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__uk-2002.clq__deep-v6__dbs_rep2__s102.out', 'parse_ok': False, 'n_rounds': 0}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'uk-2002.clq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': -9, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__uk-2002.clq__deep-v6__dbs_rep1__s3.out', 'parse_ok': False, 'n_rounds': 0}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'uk-2002.clq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': -9, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__uk-2002.clq__deep-v6__dbs_rep2__s103.out', 'parse_ok': False, 'n_rounds': 0}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'DIMACS10', 'instance': 'uk-2002.clq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': -9, 'raw_output': '../sumup/result/v007/raw/v007__DIMACS10__uk-2002.clq__deep-v6__controller_rep2__s103.out', 'parse_ok': False, 'n_rounds': 0}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'SNAP', 'instance': 'Wiki-Vote.clq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__SNAP__Wiki-Vote.clq__deep-v6__dbs_rep1__s1.out', 'parse_ok': True, 'V': 7115, 'E': 100762, 'first_lb': 86402, 'best_lb': 86402, 'lb_gain': 0, 'first_ub': 86402, 'verified_ub': 86402, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'SNAP', 'instance': 'Wiki-Vote.clq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__SNAP__Wiki-Vote.clq__deep-v6__controller_rep1__s1.out', 'parse_ok': True, 'V': 7115, 'E': 100762, 'first_lb': 86402, 'best_lb': 86402, 'lb_gain': 0, 'first_ub': 86402, 'verified_ub': 86402, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'SNAP', 'instance': 'Wiki-Vote.clq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__SNAP__Wiki-Vote.clq__deep-v6__dbs_rep2__s101.out', 'parse_ok': True, 'V': 7115, 'E': 100762, 'first_lb': 86402, 'best_lb': 86402, 'lb_gain': 0, 'first_ub': 86402, 'verified_ub': 86402, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'SNAP', 'instance': 'Wiki-Vote.clq', 'solver': 'deep-v6', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__SNAP__Wiki-Vote.clq__deep-v6__controller_rep2__s101.out', 'parse_ok': True, 'V': 7115, 'E': 100762, 'first_lb': 86402, 'best_lb': 86402, 'lb_gain': 0, 'first_ub': 86402, 'verified_ub': 86402, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'SNAP', 'instance': 'Wiki-Vote.clq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__SNAP__Wiki-Vote.clq__deep-v6__dbs_rep1__s2.out', 'parse_ok': True, 'V': 7115, 'E': 100762, 'first_lb': 86402, 'best_lb': 86402, 'lb_gain': 0, 'first_ub': 86402, 'verified_ub': 86402, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'SNAP', 'instance': 'Wiki-Vote.clq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 2, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__SNAP__Wiki-Vote.clq__deep-v6__controller_rep1__s2.out', 'parse_ok': True, 'V': 7115, 'E': 100762, 'first_lb': 86402, 'best_lb': 86402, 'lb_gain': 0, 'first_ub': 86402, 'verified_ub': 86402, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'SNAP', 'instance': 'Wiki-Vote.clq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__SNAP__Wiki-Vote.clq__deep-v6__dbs_rep2__s102.out', 'parse_ok': True, 'V': 7115, 'E': 100762, 'first_lb': 86402, 'best_lb': 86402, 'lb_gain': 0, 'first_ub': 86402, 'verified_ub': 86402, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'SNAP', 'instance': 'Wiki-Vote.clq', 'solver': 'deep-v6', 'logical_seed': 2, 'actual_seed': 102, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__SNAP__Wiki-Vote.clq__deep-v6__controller_rep2__s102.out', 'parse_ok': True, 'V': 7115, 'E': 100762, 'first_lb': 86402, 'best_lb': 86402, 'lb_gain': 0, 'first_ub': 86402, 'verified_ub': 86402, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'SNAP', 'instance': 'Wiki-Vote.clq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__SNAP__Wiki-Vote.clq__deep-v6__dbs_rep1__s3.out', 'parse_ok': True, 'V': 7115, 'E': 100762, 'first_lb': 86402, 'best_lb': 86402, 'lb_gain': 0, 'first_ub': 86402, 'verified_ub': 86402, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'SNAP', 'instance': 'Wiki-Vote.clq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 3, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__SNAP__Wiki-Vote.clq__deep-v6__controller_rep1__s3.out', 'parse_ok': True, 'V': 7115, 'E': 100762, 'first_lb': 86402, 'best_lb': 86402, 'lb_gain': 0, 'first_ub': 86402, 'verified_ub': 86402, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'SNAP', 'instance': 'Wiki-Vote.clq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__SNAP__Wiki-Vote.clq__deep-v6__dbs_rep2__s103.out', 'parse_ok': True, 'V': 7115, 'E': 100762, 'first_lb': 86402, 'best_lb': 86402, 'lb_gain': 0, 'first_ub': 86402, 'verified_ub': 86402, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'SNAP', 'instance': 'Wiki-Vote.clq', 'solver': 'deep-v6', 'logical_seed': 3, 'actual_seed': 103, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__SNAP__Wiki-Vote.clq__deep-v6__controller_rep2__s103.out', 'parse_ok': True, 'V': 7115, 'E': 100762, 'first_lb': 86402, 'best_lb': 86402, 'lb_gain': 0, 'first_ub': 86402, 'verified_ub': 86402, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'SNAP', 'instance': 'Wiki-Vote.clq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'dbs_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__SNAP__Wiki-Vote.clq__fast-v19__dbs_rep1__s1.out', 'parse_ok': True, 'V': 7115, 'E': 100762, 'first_lb': 86402, 'best_lb': 86402, 'lb_gain': 0, 'first_ub': 86402, 'verified_ub': 86402, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'SNAP', 'instance': 'Wiki-Vote.clq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 1, 'rep': 1, 'mode': 'controller_rep1', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__SNAP__Wiki-Vote.clq__fast-v19__controller_rep1__s1.out', 'parse_ok': True, 'V': 7115, 'E': 100762, 'first_lb': 86402, 'best_lb': 86402, 'lb_gain': 0, 'first_ub': 86402, 'verified_ub': 86402, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'SNAP', 'instance': 'Wiki-Vote.clq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'dbs_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__SNAP__Wiki-Vote.clq__fast-v19__dbs_rep2__s101.out', 'parse_ok': True, 'V': 7115, 'E': 100762, 'first_lb': 86402, 'best_lb': 86402, 'lb_gain': 0, 'first_ub': 86402, 'verified_ub': 86402, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
{'candidate': 'v007', 'controller_label': 'bandit', 'family': 'SNAP', 'instance': 'Wiki-Vote.clq', 'solver': 'fast-v19', 'logical_seed': 1, 'actual_seed': 101, 'rep': 2, 'mode': 'controller_rep2', 'cutoff': 20, 'alpha': 90, 'exit_code': 0, 'raw_output': '../sumup/result/v007/raw/v007__SNAP__Wiki-Vote.clq__fast-v19__controller_rep2__s101.out', 'parse_ok': True, 'V': 7115, 'E': 100762, 'first_lb': 86402, 'best_lb': 86402, 'lb_gain': 0, 'first_ub': 86402, 'verified_ub': 86402, 'ub_gain': 0, 'absolute_gap': 0, 'relative_gap': 0.0, 'solver_certified_opt': 1, 'n_rounds': 1}
